tconst,moyenneVote,NombreVotes
tt2261227,7.9,196631
tt2261391,8.0,68807
tt2261749,7.2,10823
tt2262227,7.2,81140
tt2262532,7.9,31787
tt2263944,7.1,31012
tt2265171,7.9,135757
tt22667880,7.8,20349
tt2267968,7.1,204642
tt2267998,8.1,1120931
tt2269550,8.0,13684
tt22727518,8.8,23308
tt2275990,7.9,14838
tt2277860,7.2,319801
tt2278388,8.1,926447
tt2278871,7.7,168744
tt22797582,7.5,22900
tt2280378,8.0,10990
tt22807484,7.2,11894
tt2281375,7.7,28308
tt2283748,8.1,68115
tt2288064,7.5,28262
tt2290780,7.9,57633
tt2294189,8.1,126174
tt2294629,7.4,688474
tt2295809,7.1,14202
tt2296682,7.3,30652
tt2297757,8.9,43548
tt2299842,7.1,16319
tt2300923,7.5,20785
tt2301351,8.5,10380
tt2301443,9.2,35558
tt2301445,9.6,42914
tt2301447,9.1,37207
tt2301449,9.8,63661
tt2301451,10.0,249212
tt2301453,9.7,62210
tt2301455,9.9,158698
tt2301457,8.8,33033
tt2301459,8.8,32417
tt2301461,8.8,32658
tt2301463,9.7,47027
tt2301465,9.0,33195
tt2301467,9.6,43760
tt2301469,9.6,41472
tt2301471,9.4,39535
tt2302966,7.4,24595
tt2303687,8.7,75769
tt23037654,8.1,13273
tt2304426,7.3,12955
tt2304589,7.8,75137
tt2304771,7.1,29631
tt2305051,7.1,143089
tt2306299,8.5,617129
tt2306745,7.8,13636
tt2310212,7.7,17461
tt2310332,7.4,596779
tt2311418,8.6,21741
tt2313197,7.9,65378
tt2314952,8.0,13901
tt2317337,7.7,46382
tt2321297,8.8,23324
tt2321405,7.8,31282
tt23221806,7.1,11689
tt2322244,8.4,10418
tt2325846,7.9,14821
tt23288516,9.3,10669
tt23289160,7.7,170555
tt2331143,7.8,29694
tt2334649,7.5,88711
tt2334873,7.3,216358
tt2337840,7.3,14486
tt2338151,8.1,210809
tt23471800,9.5,19448
tt2347569,7.4,98543
tt2348803,8.2,13529
tt2350496,7.8,63729
tt23554840,7.1,25135
tt2355844,7.2,10368
tt23561236,7.5,110775
tt2356180,8.2,74580
tt2356777,8.9,702570
tt2357547,7.8,233611
tt2358592,8.3,13614
tt2358891,7.7,102303
tt2358911,7.7,12636
tt2358913,7.8,12542
tt2359024,7.1,83139
tt2359704,8.5,43047
tt2359810,7.6,36129
tt2361509,7.1,293289
tt23628262,7.5,10428
tt2364582,7.5,230877
tt23649128,8.0,13690
tt2364975,7.1,11561
tt2366450,7.5,14384
tt2370248,7.9,93784
tt2372162,8.0,328894
tt2372220,7.7,32856
tt23731504,9.4,11144
tt23736044,7.8,35235
tt23743566,9.3,11292
tt23743570,9.4,13924
tt2375379,7.7,10642
tt2375559,7.9,47188
tt2375605,8.2,42389
tt2375692,8.2,121017
tt23770030,7.8,17836
tt2377938,8.0,60842
tt23782584,7.5,15514
tt2378281,7.5,33606
tt2378507,7.1,39815
tt2378794,7.4,13987
tt23790740,7.4,13997
tt2379308,8.1,24221
tt2380307,8.4,649902
tt2381111,7.5,155270
tt2381249,7.4,425348
tt2381335,7.7,12535
tt2382298,7.8,16490
tt2382320,7.3,465327
tt2384811,8.4,53594
tt23849204,8.7,147590
tt2385104,7.2,10489
tt2386490,7.4,164015
tt2387409,8.1,16728
tt2388725,8.2,36262
tt2391224,7.7,13110
tt2393813,7.6,18015
tt2395427,7.3,959976
tt2395469,7.9,45159
tt2395695,9.2,134089
tt2396135,8.3,29079
tt2396566,7.4,14210
tt2396589,7.4,56094
tt2397535,7.4,322165
tt2398149,7.2,22191
tt2401094,8.6,14505
tt2401256,8.4,182852
tt2401878,7.2,77224
tt2402137,7.4,13659
tt2402207,7.4,66344
tt2402927,7.3,148625
tt2403776,7.5,120678
tt2404181,7.3,34137
tt2404425,7.3,64937
tt2404461,7.7,51814
tt24053860,8.1,97621
tt2406252,7.1,21526
tt2406376,7.6,20930
tt24069848,8.0,68728
tt2407574,8.4,19463
tt24082438,8.5,25595
tt24132732,7.7,16247
tt24226474,8.0,11090
tt2427220,7.3,14096
tt2431286,7.6,105679
tt2431438,8.2,167611
tt2432604,8.2,11372
tt2433738,8.6,26160
tt2438644,7.2,34490
tt2442560,8.7,711140
tt2446040,7.4,18735
tt24485052,8.0,30394
tt2452242,8.1,44651
tt2452386,7.3,83034
tt2458948,8.0,16186
tt2461632,8.8,12128
tt2461634,8.5,11547
tt2461638,9.1,13477
tt24640580,8.4,13702
tt2465578,7.2,13799
tt2467372,8.4,393888
tt2471500,8.0,14951
tt2471502,8.2,12591
tt2471506,8.1,11812
tt2471640,7.5,24842
tt2477230,7.4,13514
tt2480514,7.9,14273
tt2486678,7.1,21895
tt2488496,7.8,999513
tt2492296,7.9,12366
tt2494362,7.1,130813
tt25056416,9.4,10387
tt2521154,7.6,13380
tt2521158,8.7,15566
tt2521162,7.7,13698
tt2521168,7.8,13625
tt2521172,8.8,15364
tt2521182,8.2,15494
tt2521668,8.0,21776
tt25274446,7.7,11868
tt25274786,7.6,10250
tt2528254,8.4,10099
tt2531318,7.8,14178
tt2531336,7.5,149149
tt2542420,8.0,58828
tt2543164,7.9,817276
tt2543312,8.4,36811
tt2543328,8.1,24259
tt25433734,8.2,20101
tt2543472,7.9,188439
tt25434834,7.8,16130
tt2544148,8.2,11722
tt2545118,8.1,74877
tt2545428,7.7,19943
tt2547584,7.2,61672
tt2548418,8.0,14507
tt2556308,7.2,31173
tt2560140,9.1,609582
tt2562232,7.7,682119
tt2567712,7.3,50088
tt2568204,7.7,23902
tt2571774,8.9,19171
tt2575968,7.6,15613
tt2575988,8.5,174460
tt2576852,8.0,58259
tt2578560,8.4,37393
tt2580046,7.5,17688
tt25811262,7.3,11125
tt2581458,8.2,22568
tt2582496,7.7,142144
tt2582590,8.1,10451
tt2582782,7.6,265464
tt2582802,8.5,1073764
tt2582846,7.6,414904
tt2584384,7.9,467226
tt2591814,7.4,56862
tt2592094,7.1,15381
tt2592910,9.0,47896
tt2608224,7.6,25447
tt2608732,7.4,14098
tt2611652,7.4,10064
tt2614684,7.2,63322
tt2616280,8.1,36720
tt2616880,7.5,11586
tt2617828,7.5,23586
tt2618986,7.3,62606
tt2621000,7.5,22428
tt26225038,8.5,18843
tt26230386,9.6,24152
tt26230388,9.7,20231
tt26230396,9.4,11995
tt2625030,7.5,27735
tt26256720,8.0,12069
tt26256724,8.3,12101
tt26256732,8.3,11808
tt26256738,8.9,17320
tt2628232,8.2,135493
tt2631186,8.0,144786
tt26315487,8.1,18552
tt2632424,8.2,154789
tt2640044,7.8,64144
tt26446278,7.6,35554
tt26458038,8.2,27579
tt26469967,7.4,32628
tt26471411,9.2,17396
tt2647544,7.3,65856
tt2647586,7.2,15736
tt2649356,8.0,129182
tt2650978,7.1,14835
tt2652092,7.4,34508
tt26537229,7.6,14267
tt26545355,7.8,18234
tt2654580,7.9,52944
tt2654620,7.3,90084
tt26548265,8.4,68259
tt2657262,7.1,18368
tt2657398,8.9,32566
tt26591110,7.6,13903
tt26591147,7.6,11178
tt2659414,8.1,25178
tt26596953,7.5,12630
tt2660734,7.2,37633
tt2660806,7.4,41409
tt2661044,7.5,291337
tt26612950,7.4,26673
tt26656917,7.4,20609
tt26658272,7.8,16318
tt26660021,7.8,28278
tt26660301,9.1,29701
tt26670955,7.7,32721
tt2669746,9.8,23348
tt2671706,7.2,121768
tt26737616,8.1,17165
tt26743760,8.5,13755
tt2674426,7.4,310492
tt2674806,8.5,22433
tt26749845,8.9,22991
tt26749846,8.4,22650
tt26749847,9.4,28585
tt26749852,8.6,19356
tt26749854,8.5,17152
tt26749858,8.9,17279
tt26749860,9.5,25808
tt26758372,8.4,14257
tt2675914,7.1,30168
tt26915336,7.5,11941
tt2692904,7.1,164427
tt26933824,7.8,59694
tt2699110,7.9,50574
tt2699128,8.3,121447
tt2701582,8.6,36047
tt2703720,7.9,10820
tt2704380,8.8,27945
tt27048168,8.8,76020
tt2707408,8.7,500915
tt2708480,7.9,58071
tt2710394,7.5,56423
tt2711738,7.9,11267
tt27118357,8.1,18844
tt2712612,7.8,13332
tt2712740,8.0,42685
tt2713180,7.6,578749
tt27133251,8.2,34853
tt27146733,7.3,31603
tt2714900,7.7,15460
tt27172708,7.6,33018
tt27179976,9.4,59027
tt27179981,8.8,37726
tt2718492,7.4,62016
tt2719848,7.1,240283
tt27327718,7.6,17374
tt2733252,7.8,24551
tt27367464,7.6,18331
tt2737050,7.3,51437
tt2739708,8.7,21442
tt27411674,7.9,11220
tt2741602,7.9,290158
tt2742544,8.7,18680
tt27431598,7.8,14186
tt27442834,7.7,10526
tt27444205,7.9,42024
tt27470893,7.8,33974
tt27484643,7.8,16819
tt27484650,7.3,15395
tt27484653,8.6,18016
tt27484657,9.0,23629
tt27484659,8.1,16708
tt27484664,7.7,12822
tt27484667,7.8,12437
tt27503384,7.9,83187
tt27507018,8.1,19176
tt27540542,8.0,32484
tt27542289,8.0,11558
tt27542448,7.7,11044
tt27566495,8.7,10314
tt27566497,9.1,13607
tt27580486,7.1,22429
tt27580494,7.3,19734
tt27580495,7.1,18367
tt27580496,7.9,24127
tt27580497,7.7,19808
tt2758770,7.9,20469
tt2758880,8.0,57510
tt2762506,7.3,32415
tt2763304,7.1,137284
tt2764784,7.3,21329
tt27647886,9.5,29757
tt27668559,8.2,21226
tt2771200,7.1,347920
tt27713897,8.0,23248
tt27715317,9.7,92553
tt27719898,8.3,68974
tt27731608,7.3,37190
tt27731623,7.4,38124
tt27740241,7.6,17093
tt27792190,7.5,17972
tt2779318,9.3,20640
tt2781042,8.9,29842
tt2781046,9.2,32934
tt27838483,7.7,10563
tt27846061,8.1,15195
tt27867155,8.4,14445
tt2788316,8.6,216701
tt2788432,8.4,100914
tt2790174,9.6,38980
tt2790184,9.1,27171
tt2790196,9.5,30013
tt2790238,9.2,25570
tt2790240,9.2,25160
tt2790254,9.6,34790
tt27916350,9.0,12278
tt27922706,7.3,31659
tt27930683,7.2,14917
tt2795750,8.1,15801
tt27995113,7.2,62291
tt2802144,7.7,752460
tt2802154,7.6,58511
tt2802850,8.8,444648
tt2805096,8.1,49054
tt28069649,9.5,15990
tt28082769,7.1,24474
tt28089700,7.6,22520
tt28093628,8.6,10411
tt28145495,9.1,11845
tt2816136,9.0,42497
tt28184712,7.8,12269
tt2820466,8.1,62507
tt2820852,7.1,427277
tt28220214,9.3,10968
tt28227737,9.1,76379
tt2825724,9.1,39940
tt28259207,7.5,40439
tt28288786,7.8,19684
tt2832378,9.7,66818
tt28345575,9.2,12981
tt28362335,9.6,11617
tt28362963,7.6,24662
tt28372238,9.6,11908
tt2842418,8.2,16251
tt28429719,7.1,19901
tt28429720,7.5,18847
tt28429721,8.9,26900
tt28429722,7.5,19284
tt28429723,8.2,17005
tt2844574,8.5,29534
tt28452191,7.6,20153
tt28453133,9.3,23876
tt28459771,8.2,32028
tt28475739,9.1,73480
tt28478472,9.3,13322
tt28478473,9.4,16078
tt28479262,7.7,21770
tt28491891,7.2,18254
tt28515477,9.6,13509
tt2852400,7.1,13414
tt2852406,7.5,15927
tt2855648,7.6,25897
tt2858740,8.5,26798
tt2858742,8.1,28078
tt28598913,9.3,32210
tt28607951,7.5,191227
tt2861424,9.1,649476
tt28633352,7.5,13126
tt28638079,7.8,12923
tt2866360,7.2,159777
tt28681409,7.8,16933
tt28704920,9.4,56299
tt2870648,7.8,56973
tt2872718,7.8,636860
tt2872750,7.3,45245
tt2874692,7.9,15981
tt2877108,8.3,12365
tt2879076,9.2,28750
tt2879552,8.1,109330
tt28804856,7.9,10768
tt28814949,8.0,24211
tt2882328,7.9,24356
tt2883512,7.3,242243
tt2884206,7.3,137307
tt28857177,8.6,22054
tt2887954,8.1,52815
tt2891174,7.1,40092
tt2891574,7.8,78189
tt28970499,9.0,17241
tt2899140,8.9,26942
tt2905772,7.7,10964
tt2906216,7.2,259992
tt29082210,9.4,22875
tt2911666,7.5,780437
tt2919910,8.4,10118
tt2920540,7.4,12144
tt2926068,7.9,12396
tt2928456,9.2,26321
tt2928458,8.9,26294
tt2930604,8.1,63558
tt2931446,8.3,13992
tt2934286,7.3,104312
tt2935476,7.1,55626
tt2935564,7.1,12850
tt29371870,9.2,11572
tt29371876,9.4,10435
tt2937900,8.5,54540
tt29452438,9.7,23273
tt29474455,7.8,12976
tt2948356,8.0,579381
tt2948372,8.0,407974
tt29485149,7.9,16397
tt2948628,7.9,13322
tt2948630,7.7,14030
tt2948632,7.9,13286
tt2948634,7.7,13518
tt2948636,8.8,15702
tt2948638,9.6,32074
tt2950342,7.3,10719
tt29506350,9.5,10215
tt2953050,7.2,281704
tt2953250,7.4,22261
tt2955786,8.3,24147
tt2955788,8.8,24692
tt29569035,7.7,15706
tt29609729,9.6,10536
tt29621863,9.6,18125
tt29621867,9.6,16480
tt29623480,8.2,167794
tt29626913,9.6,10598
tt2963254,7.1,26338
tt2967286,7.8,10444
tt2972426,8.7,37026
tt2972428,8.7,35718
tt2980516,7.7,496805
tt2980648,7.3,89575
tt2980696,8.0,14901
tt2980794,7.6,31754
tt29808372,8.4,10273
tt2981768,7.3,10753
tt2990156,8.3,23769
tt2991224,8.1,50510
tt2993508,9.6,36837
tt3005840,8.3,23513
tt3006802,8.3,190710
tt3007572,7.3,102974
tt30088797,7.1,16089
tt3011894,8.1,228501
tt3012698,8.3,27689
tt30127325,8.1,29416
tt3021686,7.9,11857
tt30217403,8.4,32687
tt30263074,9.3,73512
tt3029556,7.5,15416
tt3029558,7.5,19211
tt30319503,7.3,12944
tt30321133,7.4,12257
tt3032476,9.0,730966
tt3034014,8.9,24655
tt3038178,8.5,23413
tt3040964,7.3,299211
tt30423279,7.2,17297
tt3042408,7.4,64950
tt30428143,7.2,13303
tt3042926,7.3,10236
tt3060492,7.2,10312
tt3060782,9.7,66653
tt3060856,8.6,35015
tt3060858,9.6,59525
tt3060860,9.7,57740
tt3060876,9.0,38512
tt3060910,9.7,66062
tt3060952,7.2,38904
tt3061046,8.2,43108
tt3065204,7.3,318621
tt3067038,7.4,14495
tt30673629,9.6,32690
tt3069212,7.1,10845
tt3069226,8.1,23395
tt3076658,7.6,321835
tt30783769,7.1,12735
tt30796448,7.9,15124
tt30801754,9.2,10946
tt30826447,7.3,13223
tt3086098,8.2,23175
tt30869510,9.2,10145
tt3089778,7.1,10430
tt30953759,8.3,12453
tt30970235,7.8,24822
tt3097534,9.3,17845
tt3104218,9.1,24923
tt3104224,8.8,23438
tt3107288,7.5,376928
tt31116092,7.4,11698
tt31122777,8.2,11625
tt31123801,8.4,13087
tt3114390,7.8,18178
tt31158074,9.5,16342
tt31183656,8.0,11168
tt31193180,8.1,91354
tt31193442,7.5,12168
tt3120408,7.1,10903
tt31215636,7.1,18739
tt3122060,8.9,23812
tt3127020,7.3,15435
tt31322395,9.1,13982
tt31324295,8.6,11099
tt3132738,7.3,12658
tt3134450,9.1,24275
tt3138782,7.6,14981
tt3139086,7.4,38866
tt31392609,8.0,15829
tt3140100,7.1,27519
tt3142764,7.3,13649
tt3142872,7.1,11430
tt31434639,7.5,30725
tt3148020,9.6,30500
tt3148266,7.7,51198
tt3148502,7.4,34506
tt3149038,7.1,30832
tt31491435,7.3,10899
tt3150586,7.3,20894
tt31510819,8.4,17994
tt3153634,8.2,10789
tt31556612,7.6,10917
tt3158344,9.0,24483
tt3169706,7.8,63596
tt3170832,8.1,467829
tt3170902,7.2,11773
tt31711040,7.8,15194
tt3174238,9.0,24148
tt3174242,9.2,24437
tt3174248,9.4,28045
tt31790112,8.1,21166
tt31790114,7.2,23577
tt31790115,8.1,16224
tt31804612,9.3,49456
tt31806037,8.2,190582
tt3183660,7.2,525187
tt31842380,8.8,11643
tt3186130,7.7,25479
tt31862849,8.6,11544
tt31938062,8.9,45190
tt31960864,9.1,11860
tt31989046,9.6,30465
tt3202202,7.3,12852
tt3203290,7.6,13659
tt3203606,7.4,86189
tt3205802,8.1,173564
tt32080876,7.9,11764
tt32086077,7.1,10231
tt3210258,8.3,13362
tt32113273,9.6,15935
tt3212600,9.0,12905
tt3216414,7.9,10596
tt3216586,7.7,14974
tt32178949,7.6,14127
tt3224458,7.2,91745
tt3225270,7.8,20998
tt32252772,8.2,35857
tt32258354,7.5,39284
tt32284154,8.0,12773
tt3228420,8.1,29189
tt3228774,7.3,281491
tt3228904,7.4,41904
tt3230454,7.4,66239
tt3230854,8.5,183232
tt3230908,9.8,23442
tt3231564,7.7,10110
tt3233418,7.2,12173
tt32368794,7.5,11809
tt32368797,7.2,11369
tt32368801,7.8,10783
tt32368805,8.0,10898
tt32368809,9.0,16257
tt3243098,7.5,15055
tt32495687,7.8,10501
tt3253624,7.3,11717
tt3253930,7.2,37616
tt3253986,9.4,11508
tt32550885,7.7,12373
tt3259044,7.4,16826
tt3260594,8.0,13396
tt3260610,8.4,13363
tt3260612,9.2,20043
tt3262342,7.8,66201
tt3263904,7.4,311709
tt3263946,7.1,15003
tt3268458,8.0,18335
tt3270538,8.0,10095
tt32765621,7.3,13866
tt3281548,7.8,267176
tt3281796,8.1,55783
tt3283594,7.7,15762
tt3283714,7.4,15547
tt3288518,7.8,28972
tt32886743,9.7,28556
tt3296658,7.2,15462
tt3296848,8.3,11260
tt3297776,9.6,33188
tt3300980,7.3,30878
tt3302820,8.1,27055
tt33050635,9.7,18087
tt3305096,8.1,17088
tt33070570,9.7,12467
tt33079593,9.1,12879
tt3312830,7.3,86155
tt3314218,7.7,16610
tt3315342,8.1,889729
tt3316794,8.1,13147
tt3316796,7.9,13441
tt3316798,8.0,14415
tt3316800,9.2,20595
tt3316960,7.5,147216
tt33175825,9.2,16363
tt3318220,7.4,16977
tt33204697,7.3,26490
tt3322312,8.6,505358
tt3322314,7.2,144413
tt3322364,7.1,102924
tt3322420,8.1,69761
tt33254998,8.5,11612
tt33301469,7.7,10313
tt33305312,7.4,16422
tt3330796,8.4,16854
tt3331846,7.3,10199
tt33336321,9.1,13412
tt3333824,8.6,18563
tt3333828,8.3,16950
tt3333830,8.6,16931
tt3333832,9.0,18899
tt3333834,9.1,18692
tt3333836,7.9,15565
tt3333838,8.6,17056
tt3333840,8.4,15385
tt3333846,9.3,19467
tt3333854,8.4,15116
tt3334704,9.4,39803
tt33397685,9.1,14599
tt33397688,7.4,12012
tt3339966,7.5,81349
tt33428606,8.8,12876
tt33458097,8.8,15054
tt33511832,9.4,12982
tt3358020,8.2,55797
tt33609042,9.7,16551
tt33683557,9.6,13326
tt33697595,9.3,12145
tt3381878,8.4,12937
tt3385524,7.2,40842
tt3390572,8.0,59432
tt3390684,9.5,11528
tt3397884,7.7,508568
tt3398228,8.8,210113
tt3398268,7.6,51842
tt3398540,8.7,44871
tt33990552,9.4,11412
tt33990561,9.6,25131
tt33998607,9.2,19747
tt3409392,7.1,18692
tt3416532,7.4,96526
tt3416742,7.6,208061
tt3416744,7.2,33605
tt3417422,8.4,45943
tt3428912,8.5,69486
tt3431758,7.6,20288
tt34382288,7.3,13580
tt34383692,9.0,31629
tt34383694,9.4,34022
tt34383695,9.2,31301
tt34383696,9.5,33044
tt34383697,9.7,41731
tt34383698,9.5,40332
tt34383701,8.9,35951
tt34383702,9.3,37850
tt3438640,7.2,13745
tt3447364,7.6,24918
tt3449292,8.0,20572
tt3450958,7.4,316140
tt3455224,8.1,12527
tt3460252,7.8,691807
tt3461252,8.0,30533
tt34625504,7.1,11661
tt3464768,8.4,26204
tt3464902,7.1,319095
tt3468798,7.6,13269
tt3468818,8.9,13854
tt3469052,8.2,18064
tt3470600,7.1,202763
tt3472226,8.0,63764
tt3473654,7.1,13990
tt3475734,7.8,91898
tt3478962,7.1,14679
tt3487356,7.3,26632
tt3487382,8.2,64379
tt3487410,7.1,11183
tt3488298,7.7,10279
tt3488710,7.3,138732
tt3489184,7.5,57506
tt3495000,7.3,13812
tt3495030,7.5,21726
tt34952920,9.7,34455
tt34952922,9.9,75651
tt34956443,8.2,10926
tt3498622,7.3,24424
tt3498820,7.8,888786
tt3499096,7.1,42835
tt3501074,7.8,28359
tt3501584,7.8,77070
tt3501632,7.9,855289
tt3502172,8.1,26546
tt3502248,8.5,89462
tt3502262,7.8,23982
tt3507484,7.8,11524
tt3513548,7.5,102893
tt35149224,7.8,12993
tt35149232,7.8,12374
tt35154728,7.6,12264
tt35154733,7.2,12146
tt3516878,7.5,12702
tt3519062,8.5,10500
tt35192432,9.6,19615
tt3520702,7.8,61458
tt3521126,7.3,168456
tt3521134,8.3,14417
tt3521164,7.6,415416
tt3526078,8.5,161317
tt35283832,9.5,13000
tt3530232,8.8,99931
tt3532216,7.1,219645
tt3538760,7.6,26686
tt3541262,7.1,13670
tt3544082,7.1,35946
tt3544112,7.9,104595
tt3547740,7.3,30616
tt3549044,7.2,13164
tt3551076,9.2,12379
tt3551096,7.7,30584
tt3553976,7.8,243861
tt3554580,9.0,26468
tt3556920,8.2,16724
tt35590630,7.1,10124
tt3560094,7.5,18133
tt3560686,8.0,17472
tt3561180,8.0,26012
tt3566726,7.8,62508
tt35667354,9.6,17514
tt3569570,8.6,11890
tt3569782,8.2,14226
tt3576728,7.6,19459
tt3576794,7.9,10524
tt3578722,8.9,10643
tt3578728,8.9,10163
tt3579018,7.1,14045
tt3581652,7.1,101957
tt3581920,8.7,653234
tt3581932,7.8,46526
tt35838909,9.6,16057
tt35868733,9.4,14139
tt3591824,8.8,10176
tt3597912,7.4,14309
tt3599898,9.3,11553
tt3599918,9.3,12277
tt3606756,7.5,351267
tt3606888,7.3,35598
tt36081258,9.6,16351
tt3609352,8.2,59599
tt3612616,8.0,63971
tt3613454,7.8,15492
tt3614516,7.9,13251
tt36170608,9.7,23317
tt3622120,7.1,14986
tt3636060,8.3,37852
tt3640424,7.1,175418
tt3646000,8.5,15237
tt3646462,7.7,14123
tt3647998,8.3,156395
tt3655448,8.3,49679
tt3655782,8.4,10511
tt3658012,8.3,36965
tt3658014,8.4,46711
tt3659388,8.0,968076
tt3661210,7.1,86053
tt3663490,7.3,26291
tt3666024,7.5,40421
tt3668162,8.3,24364
tt3671542,7.4,13799
tt3671754,8.6,17993
tt3673600,9.8,13412
tt3673794,8.5,20399
tt3674140,8.4,24449
tt3678782,7.4,26948
tt3682448,7.6,336473
tt3683576,9.5,15968
tt3686998,8.0,12314
tt3689244,9.0,17560
tt3689498,8.1,24515
tt3696720,7.1,19678
tt3697626,7.2,17584
tt3697842,7.1,15532
tt3698408,7.3,36586
tt3704050,7.5,28919
tt3704428,7.3,250778
tt3712494,7.4,14971
tt3714480,7.9,13678
tt3714484,7.9,13425
tt3714490,7.8,12807
tt3714498,8.8,16688
tt3716530,7.1,72981
tt3717532,7.6,19042
tt3718778,8.7,80239
tt3721954,7.6,24286
tt3735246,7.3,40242
tt3741634,7.7,73136
tt3741834,8.0,259531
tt3742284,7.2,14487
tt3742378,7.8,18292
tt3742982,7.8,33876
tt3742988,8.0,12186
tt3747572,7.9,18723
tt3748420,9.8,13581
tt3748528,7.8,715944
tt3749900,7.8,247076
tt3750872,7.2,44292
tt3754940,7.3,14292
tt3756788,7.6,17900
tt3766376,8.0,35164
tt3767372,7.6,35517
tt3767938,9.8,11173
tt3774114,7.3,168355
tt3783958,8.0,718944
tt3791072,8.4,12307
tt3791216,7.2,15743
tt3792838,7.5,16971
tt3792960,7.1,36294
tt3799694,7.4,394437
tt3801314,8.1,31821
tt3808342,7.4,53319
tt3810192,8.5,18512
tt3819668,7.1,24911
tt3824148,8.2,16743
tt3824386,7.2,20087
tt3824458,7.1,40438
tt3825638,7.3,14333
tt3827236,9.8,10030
tt3829868,8.0,15635
tt3829920,7.6,83716
tt3830558,7.9,19697
tt3836974,8.7,11134
tt3837246,7.9,24138
tt3841424,7.8,47754
tt3845232,8.0,36837
tt3845888,9.1,29776
tt3845892,8.1,30178
tt3846626,8.3,33750
tt3848892,7.9,61912
tt3850214,7.2,90596
tt3853912,8.0,16011
tt3853914,7.6,13876
tt3853916,8.4,13210
tt3853920,8.6,13576
tt3853922,7.8,12426
tt3853924,8.9,15058
tt3853926,8.5,13632
tt3853928,9.2,19886
tt3857028,8.9,25133
tt3858672,8.6,21560
tt3863552,8.1,104635
tt3864892,8.3,19798
tt3865236,7.9,51335
tt3866650,9.4,28975
tt3866826,9.4,52345
tt3866836,8.3,32830
tt3866838,8.5,33601
tt3866840,8.5,33761
tt3866842,7.9,37759
tt3866846,8.8,36119
tt3866850,9.8,115340
tt3866862,9.1,51148
tt3876380,8.0,19353
tt3877200,8.1,31558
tt3884286,8.6,18477
tt3890160,7.5,650946
tt3892172,7.1,68019
tt3892434,7.4,11174
tt3895150,8.5,44053
tt3895284,8.6,18076
tt3895286,9.4,23808
tt3895288,8.6,19142
tt3895884,7.1,21151
tt3896198,7.6,794788
tt3901826,7.7,29567
tt3906732,7.3,13251
tt3909224,7.7,42021
tt3910804,8.1,28189
tt3915096,8.9,16170
tt3915174,7.8,204293
tt3920596,8.4,236154
tt3920820,7.2,10490
tt3921314,7.2,12576
tt3922798,7.2,46362
tt3952222,7.2,24180
tt3960394,7.5,32313
tt3966404,7.6,41933
tt3967856,7.3,137649
tt3973198,9.1,74935
tt3973768,7.4,12627
tt3973820,7.9,13419
tt4000782,8.3,13686
tt4001088,9.4,10552
tt4001090,9.4,10691
tt4006548,9.5,12604
tt4015500,7.2,20660
tt4016312,7.5,17983
tt4016934,8.1,188206
tt4025514,7.4,22608
tt4034228,7.8,333977
tt4041680,9.5,12593
tt4044024,8.9,20410
tt4044364,8.0,59081
tt4047038,8.1,60247
tt4048272,7.3,53459
tt4051832,8.0,23479
tt4052886,8.0,375536
tt4057164,7.3,11021
tt4057166,7.6,12290
tt4057168,8.1,11735
tt4057170,7.6,10005
tt4057172,8.6,11987
tt4057174,8.0,13757
tt4057176,8.2,10652
tt4057372,8.3,36059
tt4061068,8.6,13292
tt4061074,8.7,12851
tt4061080,7.6,47421
tt4061620,7.1,13954
tt4063800,8.7,16983
tt4065552,7.7,13848
tt4065594,8.9,13113
tt4068576,7.3,38683
tt4077554,9.2,54183
tt4080728,7.7,71991
tt4082068,7.2,17524
tt4082744,8.6,23945
tt4089754,9.7,16182
tt4093826,8.5,83129
tt4094300,7.9,23566
tt4108134,7.4,10668
tt4114744,7.5,17348
tt4116284,7.3,182409
tt4122068,7.9,44379
tt4125416,8.5,12681
tt4125418,8.9,12774
tt4125420,9.1,13097
tt4125422,8.4,12181
tt4125424,8.6,11725
tt4125426,8.7,12023
tt4125428,9.3,15123
tt4126304,7.3,18997
tt4128194,9.8,13859
tt4131606,8.6,40996
tt4131818,7.3,10076
tt4138338,9.6,15782
tt4139928,8.5,11303
tt4145384,7.1,48882
tt4146568,9.5,13577
tt4154756,8.4,1287250
tt4154796,8.4,1356929
tt4156586,8.6,26691
tt4158110,8.5,441024
tt4159076,7.5,46855
tt4160708,7.1,317867
tt4169250,8.0,71851
tt4171032,8.1,10713
tt4172430,7.3,172012
tt4179452,8.5,177982
tt4181172,7.5,43685
tt4189022,8.4,82735
tt4189492,7.8,11416
tt4190530,7.2,56985
tt4192740,7.4,14942
tt4192782,7.2,22225
tt4192812,8.4,34445
tt4192998,7.6,10097
tt4195278,7.3,17078
tt4196848,7.6,32515
tt4202274,9.1,33767
tt4206804,7.2,12626
tt4209256,7.3,40621
tt4209788,7.4,196958
tt4211958,8.6,18219
tt4226388,7.6,65352
tt4227538,8.8,24410
tt4228718,9.2,25785
tt4229236,7.5,32792
tt4229954,7.3,19252
tt4230076,7.2,121822
tt4236770,8.6,274798
tt4244994,7.3,195615
tt4254242,7.6,58448
tt4257858,8.0,41805
tt4257926,7.1,30015
tt4258292,7.3,10838
tt4258440,7.9,28674
tt4266638,7.1,10438
tt4269716,8.7,12294
tt4270492,8.3,114251
tt4271918,7.6,16709
